Master,Miss,Mr,Mrs,Officer,Royalty,Pclass_1,Pclass_2,Pclass_3,FamilySize,Family_Single,Family_Small,Family_Large,Fare,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_U,Embarked_C,Embarked_Q,Embarked_S,Sex
False,False,True,False,False,False,False,False,True,1,1,0,0,7.7958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,78.85,False,False,True,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.925,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.8542,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,55.4417,False,False,True,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,False,True,3,0,1,0,8.5167,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,22.525,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8208,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.7125,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,True,False,False,False,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,15.0458,False,False,False,False,False,False,False,False,True,True,False,False,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.7792,False,False,False,False,False,False,False,False,True,False,True,False,0
False,True,False,False,False,False,True,False,False,1,1,0,0,31.6792,True,False,False,False,False,False,False,False,False,True,False,False,0
False,True,False,False,False,False,False,False,True,1,1,0,0,7.2833,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,False,True,False,False,True,False,False,2,0,1,0,221.7792,False,False,True,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,False,True,2,0,1,0,14.4542,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,6.4375,False,False,False,False,False,False,False,False,True,True,False,False,1
False,True,False,False,False,False,False,False,True,3,0,1,0,16.7,False,False,False,False,False,False,True,False,False,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,75.2417,False,False,True,False,False,False,False,False,False,True,False,False,1
False,False,False,True,False,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,True,False,False,False,False,False,True,False,1,1,0,0,15.75,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,2,0,1,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,False,True,False,False,True,False,False,2,0,1,0,57.75,False,False,True,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.25,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
False,True,False,False,False,False,False,False,True,2,0,1,0,16.1,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.7958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,3,0,1,0,23.25,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,False,True,False,True,False,False,1,1,0,0,28.5,False,False,True,False,False,False,False,False,False,True,False,False,1
False,False,False,True,False,False,False,False,True,5,0,0,1,25.4667,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,2,0,1,0,6.4375,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8542,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.225,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,8,0,0,1,46.9,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,8,0,0,1,46.9,False,False,False,False,False,False,False,False,True,False,False,True,0
False,True,False,False,False,False,True,False,False,1,1,0,0,151.55,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,5,0,0,1,262.375,False,True,False,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,True,False,1,1,0,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,26.55,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,4,0,1,0,18.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,51.8625,False,False,False,False,True,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,26.55,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,False,True,False,False,True,False,3,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,83.1583,False,False,True,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,33.29547928134557,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,False,True,3,0,1,0,12.1833,False,False,False,False,False,False,False,False,True,False,False,True,0
True,False,False,False,False,False,False,False,True,7,0,0,1,31.3875,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.55,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,True,False,False,1,1,0,0,221.7792,False,False,True,False,False,False,False,False,False,False,False,True,0
False,True,False,False,False,False,False,False,True,1,1,0,0,7.8542,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,26.55,False,False,False,True,False,False,False,False,False,False,False,True,1
False,False,False,True,False,False,False,False,True,3,0,1,0,13.775,False,False,False,False,False,False,False,False,True,False,False,True,0
False,True,False,False,False,False,False,False,True,1,1,0,0,7.7333,False,False,False,False,False,False,False,False,True,False,True,False,0
True,False,False,False,False,False,False,False,True,3,0,1,0,15.2458,False,False,False,False,False,False,False,False,True,True,False,False,1
False,True,False,False,False,False,False,True,False,1,1,0,0,13.5,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,False,True,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,False,True,3,0,1,0,22.025,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,50.4958,False,True,False,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,5,0,0,1,34.375,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,1,1,0,0,27.7208,False,False,False,False,False,False,False,False,True,True,False,False,0
False,True,False,False,False,False,False,False,True,1,1,0,0,8.9625,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.55,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.225,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,2,0,1,0,13.9,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.2292,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,7,0,0,1,31.3875,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,True,False,3,0,1,0,39.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,True,False,False,False,False,False,True,False,1,1,0,0,36.75,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,2,0,1,0,55.4417,False,False,True,False,False,False,False,False,False,True,False,False,1
False,False,False,True,False,False,False,True,False,4,0,1,0,39.0,False,False,False,False,False,True,False,False,False,False,False,True,0
False,False,False,True,False,False,True,False,False,3,0,1,0,83.1583,False,False,False,False,True,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,3,0,1,0,83.1583,False,False,False,False,True,False,False,False,False,True,False,False,1
False,False,False,True,False,False,True,False,False,2,0,1,0,53.1,False,False,False,True,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,False,True,False,False,True,False,False,3,0,1,0,247.5208,False,True,False,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,True,False,1,1,0,0,16.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,True,False,2,0,1,0,21.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,3,0,1,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,11,0,0,1,69.55,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
True,False,False,False,False,False,False,False,True,3,0,1,0,14.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,12.35,False,False,False,False,False,False,False,False,True,False,True,False,1
True,False,False,False,False,False,False,True,False,3,0,1,0,32.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8542,False,False,False,False,False,False,False,False,True,False,False,True,1
True,False,False,False,False,False,True,False,False,3,0,1,0,134.5,False,False,False,False,True,False,False,False,False,True,False,False,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,False,True,1,1,0,0,8.1125,False,False,False,False,False,False,False,False,True,False,False,True,0
False,True,False,False,False,False,False,False,True,1,1,0,0,15.5,False,False,False,False,False,False,False,False,True,False,True,False,0
True,False,False,False,False,False,False,False,True,3,0,1,0,14.4,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,False,True,False,True,False,False,2,0,1,0,227.525,False,False,True,False,False,False,False,False,False,True,False,False,1
False,True,False,False,False,False,False,True,False,3,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,25.7417,False,False,False,False,False,False,False,False,True,True,False,False,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,True,False,False,1,1,0,0,27.7208,True,False,False,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,22.525,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,73.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,True,False,False,False,False,False,False,True,7,0,0,1,7.775,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,42.5,False,True,False,False,False,False,False,False,False,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.8792,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,True,False,False,3,0,1,0,164.8667,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,3,0,1,0,211.5,False,False,True,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,True,False,2,0,1,0,13.8583,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,True,False,False,False,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.7958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,1,1,0,0,27.4458,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,False,True,False,False,False,False,True,3,0,1,0,15.2458,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.7958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,15.1,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,65.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,True,False,False,1,1,0,0,26.55,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,2,0,1,0,6.4958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8792,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,True,False,False,2,0,1,0,71.2833,False,False,True,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8542,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,2,0,1,0,75.25,False,False,False,True,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.225,False,False,False,False,False,False,False,False,True,True,False,False,1
False,True,False,False,False,False,False,True,False,3,0,1,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,True,False,False,2,0,1,0,106.425,False,False,True,False,False,False,False,False,False,True,False,False,0
False,False,False,True,False,False,True,False,False,1,1,0,0,27.7208,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,False,True,False,False,False,True,False,3,0,1,0,30.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,3,0,1,0,134.5,False,False,False,False,True,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8875,False,False,False,False,False,False,False,False,True,False,False,True,1
True,False,False,False,False,False,False,False,True,4,0,1,0,23.45,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,2,0,1,0,51.8625,False,False,False,True,False,False,False,False,False,False,False,True,1
False,False,False,True,False,False,False,True,False,1,1,0,0,21.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,True,False,3,0,1,0,32.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,False,False,True,2,0,1,0,14.4542,False,False,False,False,False,False,False,False,True,True,False,False,0
False,True,False,False,False,False,False,True,False,4,0,1,0,27.75,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.925,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,2,0,1,0,136.7792,False,False,True,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,9.325,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,9.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.55,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,2,0,1,0,17.4,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8542,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,True,False,3,0,1,0,23.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,True,False,False,False,False,False,False,True,3,0,1,0,12.1833,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,12.7375,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.55,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,8.6625,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,75.2417,False,False,True,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,False,True,False,False,True,False,False,2,0,1,0,136.7792,False,False,True,False,False,False,False,False,False,True,False,False,0
False,True,False,False,False,False,False,False,True,2,0,1,0,15.5,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.225,False,False,False,False,False,False,False,False,True,True,False,False,1
False,True,False,False,False,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,2,0,1,0,21.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,8.6625,False,False,False,False,False,False,False,False,True,False,False,True,0
True,False,False,False,False,False,False,False,True,3,0,1,0,13.775,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,0
False,True,False,False,False,False,False,False,True,3,0,1,0,15.2458,False,False,False,False,False,False,False,False,True,True,False,False,0
False,True,False,False,False,False,False,False,True,3,0,1,0,20.2125,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.25,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.25,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,2,0,1,0,82.2667,False,True,False,False,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.2292,False,False,False,False,False,True,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,39.6,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,6.95,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.2292,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,False,False,True,False,True,False,False,3,0,1,0,81.8583,True,False,False,False,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,9.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,True,False,4,0,1,0,41.5792,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,False,False,True,3,0,1,0,21.6792,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,True,False,False,1,1,0,0,45.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8542,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,15.0458,False,False,False,True,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,True,False,2,0,1,0,21.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.6625,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,False,True,False,False,True,False,False,3,0,1,0,26.55,False,True,False,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,True,False,False,4,0,1,0,151.55,False,False,True,False,False,False,False,False,False,False,False,True,1
True,False,False,False,False,False,False,False,True,2,0,1,0,9.35,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,3,0,1,0,93.5,False,True,False,False,False,False,False,False,False,False,False,True,1
False,False,False,True,False,False,False,False,True,2,0,1,0,14.1083,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,8.6625,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.225,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.575,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,False,True,False,False,True,False,False,1,1,0,0,135.6333,False,False,True,False,False,False,False,False,False,True,False,False,0
False,True,False,False,False,False,False,False,True,1,1,0,0,7.7333,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,True,False,False,2,0,1,0,146.5208,False,True,False,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8542,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,3,0,1,0,31.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.2292,False,False,False,False,False,True,False,False,False,True,False,False,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,True,False,False,False,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,26.55,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,True,False,False,1,1,0,0,211.3375,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,True,False,4,0,1,0,39.0,False,False,False,False,False,True,False,False,False,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,79.2,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,True,False,3,0,1,0,36.75,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,29.7,True,False,False,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.225,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,False,True,False,False,False,False,True,3,0,1,0,15.7417,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,26.0,False,False,True,False,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,3,0,1,0,7.2292,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,True,False,1,1,0,0,31.5,False,False,False,False,False,False,False,False,True,False,False,True,1
True,False,False,False,False,False,False,False,True,1,1,0,0,7.2292,False,False,False,False,False,False,False,False,True,True,False,False,1
